kunde_id,maaned,innlogginger,korttransaksjoner
K125424,2025-02,26,67
K125424,2025-03,24,62
K125424,2025-04,21,60
K125424,2025-05,29,58
K125424,2025-06,21,49
K125424,2025-07,22,51
K125424,2025-08,18,52
K125424,2025-09,15,52
K125424,2025-10,19,56
K125424,2025-11,22,52
K125424,2025-12,26,54
K125425,2024-01,13,48
K125425,2024-02,16,47
K125425,2024-03,16,52
K125425,2024-04,21,52
K125425,2024-05,20,52
K125425,2024-06,17,50
K125425,2024-07,19,54
K125425,2024-08,18,44
K125425,2024-09,18,51
K125425,2024-10,17,43
K125425,2024-11,12,40
K125425,2024-12,11,43
K125425,2025-01,15,48
K125425,2025-02,18,60
K125425,2025-03,20,51
K125425,2025-04,18,55
K125425,2025-05,19,43
K125425,2025-06,17,48
K125425,2025-07,16,55
K125425,2025-08,18,55
K125425,2025-09,22,42
K125425,2025-10,16,42
K125425,2025-11,13,50
K125425,2025-12,8,52
K125426,2024-01,15,28
K125426,2024-02,5,28
K125426,2024-03,11,31
K125426,2024-04,12,28
K125426,2024-05,14,25
K125426,2024-06,8,30
K125426,2024-07,11,26
K125426,2024-08,8,44
K125426,2024-09,11,24
K125426,2024-10,7,35
K125426,2024-11,16,37
K125426,2024-12,10,27
K125426,2025-01,9,34
K125426,2025-02,13,37
K125426,2025-03,10,28
K125426,2025-04,17,35
K125426,2025-05,10,30
K125426,2025-06,20,38
K125426,2025-07,15,25
K125426,2025-08,8,24
K125426,2025-09,10,34
K125426,2025-10,6,25
K125426,2025-11,7,24
K125426,2025-12,8,32
K125427,2024-01,50,57
K125427,2024-02,22,72
K125427,2024-03,24,88
K125427,2024-04,24,78
K125427,2024-05,37,79
K125427,2024-06,31,66
K125427,2024-07,21,71
K125427,2024-08,23,88
K125427,2024-09,24,57
K125427,2024-10,21,55
K125427,2024-11,20,61
K125427,2024-12,23,65
K125427,2025-01,33,62
K125427,2025-02,19,65
K125427,2025-03,29,65
K125427,2025-04,23,70
K125427,2025-05,18,96
K125427,2025-06,35,88
K125427,2025-07,29,71
K125427,2025-08,27,52
K125427,2025-09,22,77
K125427,2025-10,18,56
K125427,2025-11,24,74
K125427,2025-12,20,64
K125428,2024-01,8,38
K125428,2024-02,10,44
K125428,2024-03,8,35
K125428,2024-04,13,41
K125428,2024-05,14,43
K125428,2024-06,12,37
K125428,2024-07,17,37
K125428,2024-08,14,35
K125428,2024-09,8,26
K125428,2024-10,6,27
K125428,2024-11,9,32
K125428,2024-12,14,50
K125428,2025-01,13,34
K125428,2025-02,8,44
K125428,2025-03,8,28
K125428,2025-04,13,37
K125428,2025-05,11,43
K125428,2025-06,10,29
K125428,2025-07,6,32
K125428,2025-08,16,35
K125428,2025-09,9,29
K125428,2025-10,9,36
K125428,2025-11,11,31
K125428,2025-12,8,32
K125429,2024-01,7,37
K125429,2024-02,11,41
K125429,2024-03,16,42
K125429,2024-04,16,49
K125429,2024-05,20,32
K125429,2024-06,11,43
K125429,2024-07,15,46
K125429,2024-08,10,38
K125429,2024-09,13,40
K125429,2024-10,12,32
K125429,2024-11,19,45
K125429,2024-12,12,51
K125429,2025-01,15,39
K125429,2025-02,14,43
K125429,2025-03,19,60
K125429,2025-04,14,51
K125429,2025-05,18,38
K125429,2025-06,11,35
K125429,2025-07,12,49
K125429,2025-08,15,33
K125429,2025-09,15,34
K125429,2025-10,8,26
K125429,2025-11,17,32
K125429,2025-12,8,37
K125430,2024-01,26,59
K125430,2024-02,22,59
K125430,2024-03,26,64
K125430,2024-04,27,51
K125430,2024-05,31,76
K125430,2024-06,17,81
K125430,2024-07,27,34
K125430,2024-08,19,67
K125430,2024-09,27,64
K125430,2024-10,27,60
K125430,2024-11,22,57
K125430,2024-12,19,60
K125430,2025-01,27,56
K125430,2025-02,25,62
K125430,2025-03,27,77
K125430,2025-04,28,50
K125430,2025-05,18,52
K125430,2025-06,20,58
K125430,2025-07,19,72
K125430,2025-08,14,55
K125430,2025-09,27,58
K125430,2025-10,23,37
K125430,2025-11,22,58
K125430,2025-12,16,67
K125431,2024-01,20,76
K125431,2024-02,14,53
K125431,2024-03,19,67
K125431,2024-04,21,63
K125431,2024-05,22,66
K125431,2024-06,18,55
K125431,2024-07,19,64
K125431,2024-08,23,60
K125431,2024-09,24,58
K125431,2024-10,21,76
K125431,2024-11,20,64
K125431,2024-12,18,63
K125431,2025-01,28,68
K125431,2025-02,31,60
K125431,2025-03,23,77
K125431,2025-04,15,57
K125431,2025-05,25,64
K125431,2025-06,19,63
K125431,2025-07,27,66
K125431,2025-08,25,56
K125431,2025-09,15,49
K125431,2025-10,27,55
K125431,2025-11,18,57
K125431,2025-12,21,56
K125432,2024-01,7,27
K125432,2024-02,15,44
K125432,2024-03,11,37
K125432,2024-04,11,40
K125432,2024-05,12,41
K125432,2024-06,9,27
K125432,2024-07,10,38
K125432,2024-08,8,44
K125432,2024-09,10,33
K125432,2024-10,17,29
K125432,2024-11,7,25
K125432,2024-12,12,31
K125432,2025-01,10,32
K125432,2025-02,7,20
K125432,2025-03,11,47
K125432,2025-04,20,37
K125432,2025-05,15,42
K125432,2025-06,15,45
K125432,2025-07,16,33
K125432,2025-08,16,27
K125432,2025-09,9,33
K125432,2025-10,7,40
K125432,2025-11,10,31
K125432,2025-12,6,36
K125433,2024-01,4,25
K125433,2024-02,7,21
K125433,2024-03,8,14
K125433,2024-04,7,23
K125433,2024-05,7,24
K125433,2024-06,3,38
K125433,2024-07,8,24
K125433,2024-08,13,28
K125433,2024-09,8,21
K125433,2024-10,6,25
K125433,2024-11,5,26
K125433,2024-12,2,15
K125433,2025-01,10,24
K125433,2025-02,6,31
K125433,2025-03,6,19
K125433,2025-04,4,24
K125433,2025-05,7,16
K125433,2025-06,3,22
K125433,2025-07,7,18
K125433,2025-08,8,25
K125433,2025-09,7,37
K125433,2025-10,8,16
K125433,2025-11,6,16
K125433,2025-12,3,16
K125434,2024-01,19,33
K125434,2024-02,19,38
K125434,2024-03,16,46
K125434,2024-04,24,39
K125434,2024-05,17,47
K125434,2024-06,25,50
K125434,2024-07,18,37
K125434,2024-08,12,38
K125434,2024-09,21,47
K125434,2024-10,7,40
K125434,2024-11,14,45
K125434,2024-12,19,46
K125434,2025-01,14,42
K125434,2025-02,13,49
K125434,2025-03,24,52
K125434,2025-04,26,47
K125434,2025-05,14,47
K125434,2025-06,18,45
K125434,2025-07,12,33
K125434,2025-08,17,45
K125434,2025-09,12,38
K125434,2025-10,11,33
K125434,2025-11,9,28
K125434,2025-12,8,33
K125435,2024-01,12,29
K125435,2024-02,7,28
K125435,2024-03,14,23
K125435,2024-04,5,20
K125435,2024-05,10,25
K125435,2024-06,3,29
K125435,2024-07,8,22
K125435,2024-08,9,29
K125435,2024-09,6,27
K125435,2024-10,6,24
K125435,2024-11,6,16
K125435,2024-12,7,20
K125435,2025-01,8,25
K125435,2025-02,10,26
K125435,2025-03,6,18
K125435,2025-04,12,30
K125435,2025-05,6,30
K125435,2025-06,6,24
K125435,2025-07,8,19
K125435,2025-08,8,23
K125435,2025-09,5,27
K125435,2025-10,4,35
K125435,2025-11,10,23
K125435,2025-12,8,31
K125436,2024-01,18,40
K125436,2024-02,9,35
K125436,2024-03,19,48
K125436,2024-04,11,40
K125436,2024-05,18,46
K125436,2024-06,14,46
K125436,2024-07,16,35
K125436,2024-08,5,29
K125436,2024-09,8,36
K125436,2024-10,18,37
K125436,2024-11,20,34
K125436,2024-12,9,28
K125436,2025-01,13,39
K125436,2025-02,15,38
K125436,2025-03,12,36
K125436,2025-04,4,37
K125436,2025-05,9,49
K125436,2025-06,20,40
K125436,2025-07,8,48
K125436,2025-08,8,41
K125436,2025-09,12,36
K125436,2025-10,10,37
K125436,2025-11,10,29
K125436,2025-12,16,41
K125437,2024-01,19,53
K125437,2024-02,22,58
K125437,2024-03,17,55
K125437,2024-04,22,75
K125437,2024-05,14,39
K125437,2024-06,12,52
K125437,2024-07,21,56
K125437,2024-08,11,47
K125437,2024-09,21,55
K125437,2024-10,20,64
K125437,2024-11,20,52
K125437,2024-12,15,54
K125437,2025-01,18,53
K125437,2025-02,10,58
K125437,2025-03,15,46
K125437,2025-04,16,55
K125437,2025-05,13,61
K125437,2025-06,24,45
K125437,2025-07,12,49
K125437,2025-08,11,43
K125437,2025-09,25,50
K125437,2025-10,21,61
K125437,2025-11,11,44
K125437,2025-12,17,59
K125438,2024-01,3,18
K125438,2024-02,6,22
K125438,2024-03,6,33
K125438,2024-04,6,25
K125438,2024-05,1,23
K125438,2024-06,8,16
K125438,2024-07,4,29
K125438,2024-08,7,29
K125438,2024-09,8,26
K125438,2024-10,7,24
K125438,2024-11,4,30
K125438,2024-12,4,21
K125438,2025-01,4,20
K125438,2025-02,5,22
K125438,2025-03,9,25
K125438,2025-04,8,32
K125438,2025-05,8,29
K125438,2025-06,7,17
K125438,2025-07,10,21
K125438,2025-08,3,15
K125438,2025-09,5,17
K125438,2025-10,9,16
K125438,2025-11,6,14
K125438,2025-12,5,25
K125439,2024-01,20,50
K125439,2024-02,11,41
K125439,2024-03,17,53
K125439,2024-04,17,43
K125439,2024-05,17,57
K125439,2024-06,13,40
K125439,2024-07,14,26
K125439,2024-08,29,41
K125439,2024-09,12,36
K125439,2024-10,20,37
K125439,2024-11,11,28
K125439,2024-12,16,45
K125439,2025-01,12,39
K125439,2025-02,14,48
K125439,2025-03,16,39
K125439,2025-04,13,47
K125439,2025-05,21,36
K125439,2025-06,14,40
K125439,2025-07,12,39
K125439,2025-08,9,42
K125439,2025-09,10,39
K125439,2025-10,12,34
K125439,2025-11,7,31
K125439,2025-12,14,43
K125440,2024-01,28,67
K125440,2024-02,25,81
K125440,2024-03,27,79
K125440,2024-04,28,81
K125440,2024-05,25,76
K125440,2024-06,23,59
K125440,2024-07,31,62
K125440,2024-08,26,76
K125440,2024-09,26,53
K125440,2024-10,19,68
K125440,2024-11,27,71
K125440,2024-12,21,54
K125440,2025-01,23,65
K125440,2025-02,29,67
K125440,2025-03,16,57
K125440,2025-04,27,61
K125440,2025-05,26,70
K125440,2025-06,29,75
K125440,2025-07,26,53
K125440,2025-08,37,89
K125440,2025-09,29,59
K125440,2025-10,28,83
K125440,2025-11,30,58
K125440,2025-12,31,78
K125441,2024-01,6,40
K125441,2024-02,16,44
K125441,2024-03,13,38
K125441,2024-04,11,29
K125441,2024-05,10,45
K125441,2024-06,20,42
K125441,2024-07,9,32
K125441,2024-08,10,29
K125441,2024-09,8,35
K125441,2024-10,12,30
K125441,2024-11,13,37
K125441,2024-12,9,34
K125441,2025-01,11,37
K125441,2025-02,10,42
K125441,2025-03,10,31
K125441,2025-04,13,33
K125441,2025-05,8,41
K125441,2025-06,12,35
K125441,2025-07,9,30
K125441,2025-08,9,38
K125441,2025-09,10,28
K125441,2025-10,6,28
K125441,2025-11,11,26
K125441,2025-12,10,34
K125442,2024-01,17,50
K125442,2024-02,23,50
K125442,2024-03,26,69
K125442,2024-04,27,47
K125442,2024-05,20,68
K125442,2024-06,20,52
K125442,2024-07,24,51
K125442,2024-08,23,51
K125442,2024-09,15,62
K125442,2024-10,21,41
K125442,2024-11,16,50
K125442,2024-12,18,52
K125442,2025-01,28,53
K125442,2025-02,24,70
K125442,2025-03,21,61
K125442,2025-04,20,58
K125442,2025-05,20,59
K125442,2025-06,20,66
K125442,2025-07,28,57
K125442,2025-08,13,58
K125442,2025-09,24,56
K125442,2025-10,22,56
K125442,2025-11,19,54
K125442,2025-12,19,49
K125443,2024-01,19,49
K125443,2024-02,14,38
K125443,2024-03,11,42
K125443,2024-04,14,50
K125443,2024-05,16,41
K125443,2024-06,13,25
K125443,2024-07,9,37
K125443,2024-08,8,35
K125443,2024-09,13,38
K125443,2024-10,10,43
K125443,2024-11,14,40
K125443,2024-12,14,38
K125443,2025-01,7,30
K125443,2025-02,16,38
K125443,2025-03,11,43
K125443,2025-04,10,42
K125443,2025-05,16,59
K125443,2025-06,14,44
K125443,2025-07,11,39
K125443,2025-08,16,25
K125443,2025-09,9,32
K125443,2025-10,11,18
K125443,2025-11,13,42
K125443,2025-12,17,36
K125444,2024-01,6,26
K125444,2024-02,9,27
K125444,2024-03,19,28
K125444,2024-04,9,28
K125444,2024-05,9,26
K125444,2024-06,7,39
K125444,2024-07,2,35
K125444,2024-08,9,14
K125444,2024-09,9,27
K125444,2024-10,12,29
K125444,2024-11,10,23
K125444,2024-12,13,22
K125444,2025-01,8,42
K125444,2025-02,8,28
K125444,2025-03,8,40
K125444,2025-04,11,35
K125444,2025-05,7,30
K125444,2025-06,12,29
K125444,2025-07,9,26
K125444,2025-08,11,34
K125444,2025-09,10,28
K125444,2025-10,18,33
K125444,2025-11,7,38
K125444,2025-12,13,41
K125445,2024-01,24,62
K125445,2024-02,21,67
K125445,2024-03,26,70
K125445,2024-04,19,67
K125445,2024-05,31,75
K125445,2024-06,33,74
K125445,2024-07,32,75
K125445,2024-08,11,68
K125445,2024-09,30,78
K125445,2024-10,26,47
K125445,2024-11,13,47
K125445,2024-12,29,59
K125445,2025-01,36,76
K125445,2025-02,26,56
K125445,2025-03,25,87
K125445,2025-04,23,68
K125445,2025-05,21,62
K125445,2025-06,25,61
K125445,2025-07,26,62
K125445,2025-08,26,68
K125445,2025-09,19,64
K125445,2025-10,18,50
K125445,2025-11,26,75
K125445,2025-12,22,59
K125446,2024-01,14,41
K125446,2024-02,18,48
K125446,2024-03,14,41
K125446,2024-04,15,49
K125446,2024-05,18,58
K125446,2024-06,14,56
K125446,2024-07,16,56
K125446,2024-08,20,39
K125446,2024-09,9,38
K125446,2024-10,15,44
K125446,2024-11,15,61
K125446,2024-12,16,38
K125446,2025-01,16,47
K125446,2025-02,21,47
K125446,2025-03,17,63
K125446,2025-04,22,62
K125446,2025-05,14,42
K125446,2025-06,13,43
K125446,2025-07,18,47
K125446,2025-08,18,42
K125446,2025-09,16,45
K125446,2025-10,15,53
K125446,2025-11,9,46
K125446,2025-12,13,37
K125447,2024-01,9,39
K125447,2024-02,15,40
K125447,2024-03,21,66
K125447,2024-04,26,49
K125447,2024-05,14,41
K125447,2024-06,16,32
K125447,2024-07,17,43
K125447,2024-08,14,45
K125447,2024-09,19,49
K125447,2024-10,14,58
K125447,2024-11,19,39
K125447,2024-12,15,53
K125447,2025-01,21,57
K125447,2025-02,17,39
K125447,2025-03,15,45
K125447,2025-04,19,42
K125447,2025-05,18,52
K125447,2025-06,16,48
K125447,2025-07,13,39
K125447,2025-08,21,46
K125447,2025-09,17,41
K125447,2025-10,13,34
K125447,2025-11,17,54
K125447,2025-12,22,57
K125448,2024-01,9,29
K125448,2024-02,10,33
K125448,2024-03,16,32
K125448,2024-04,19,37
K125448,2024-05,11,43
K125448,2024-06,12,29
K125448,2024-07,14,19
K125448,2024-08,10,29
K125448,2024-09,3,24
K125448,2024-10,4,29
K125448,2024-11,14,44
K125448,2024-12,13,19
K125448,2025-01,12,25
K125448,2025-02,12,34
K125448,2025-03,17,33
K125448,2025-04,9,36
K125448,2025-05,11,39
K125448,2025-06,16,31
K125448,2025-07,15,44
K125448,2025-08,11,34
K125448,2025-09,12,36
K125448,2025-10,14,25
K125448,2025-11,11,34
K125448,2025-12,13,38
K125449,2024-01,6,14
K125449,2024-02,4,35
K125449,2024-03,6,23
K125449,2024-04,8,23
K125449,2024-05,10,26
K125449,2024-06,7,20
K125449,2024-07,7,27
K125449,2024-08,3,22
K125449,2024-09,6,20
K125449,2024-10,5,18
K125449,2024-11,7,26
K125449,2024-12,7,23
K125449,2025-01,14,29
K125449,2025-02,3,31
K125449,2025-03,6,21
K125449,2025-04,9,26
K125449,2025-05,8,32
K125449,2025-06,9,25
K125449,2025-07,6,25
K125449,2025-08,7,28
K125449,2025-09,10,30
K125449,2025-10,7,28
K125449,2025-11,4,32
K125449,2025-12,7,21
K125450,2024-01,6,42
K125450,2024-02,3,27
K125450,2024-03,16,50
K125450,2024-04,16,49
K125450,2024-05,13,33
K125450,2024-06,15,36
K125450,2024-07,8,34
K125450,2024-08,14,28
K125450,2024-09,7,31
K125450,2024-10,14,34
K125450,2024-11,11,28
K125450,2024-12,13,38
K125450,2025-01,12,26
K125450,2025-02,19,30
K125450,2025-03,8,29
K125450,2025-04,11,30
K125450,2025-05,10,44
K125450,2025-06,7,31
K125450,2025-07,15,39
K125450,2025-08,11,33
K125450,2025-09,9,29
K125450,2025-10,6,21
K125450,2025-11,6,23
K125450,2025-12,4,29
K125451,2024-01,3,18
K125451,2024-02,6,20
K125451,2024-03,9,31
K125451,2024-04,4,21
K125451,2024-05,9,25
K125451,2024-06,7,29
K125451,2024-07,7,14
K125451,2024-08,7,19
K125451,2024-09,5,16
K125451,2024-10,3,16
K125451,2024-11,4,16
K125451,2024-12,6,17
K125451,2025-01,5,17
K125451,2025-02,5,22
K125451,2025-03,6,20
K125451,2025-04,10,20
K125451,2025-05,6,20
K125451,2025-06,2,31
K125451,2025-07,1,22
K125451,2025-08,8,28
K125451,2025-09,4,29
K125451,2025-10,4,16
K125451,2025-11,4,27
K125451,2025-12,2,22
K125452,2024-01,14,54
K125452,2024-02,17,47
K125452,2024-03,17,50
K125452,2024-04,16,58
K125452,2024-05,17,59
K125452,2024-06,15,64
K125452,2024-07,17,50
K125452,2024-08,21,61
K125452,2024-09,20,49
K125452,2024-10,16,48
K125452,2024-11,12,41
K125452,2024-12,17,59
K125452,2025-01,21,52
K125452,2025-02,19,56
K125452,2025-03,12,59
K125452,2025-04,24,45
K125452,2025-05,17,57
K125452,2025-06,20,47
K125452,2025-07,23,55
K125452,2025-08,23,53
K125452,2025-09,10,57
K125452,2025-10,11,44
K125452,2025-11,18,41
K125452,2025-12,16,47
K125453,2024-01,26,69
K125453,2024-02,17,68
K125453,2024-03,34,62
K125453,2024-04,32,76
K125453,2024-05,21,61
K125453,2024-06,17,55
K125453,2024-07,23,77
K125453,2024-08,29,67
K125453,2024-09,29,77
K125453,2024-10,29,65
K125453,2024-11,30,50
K125453,2024-12,27,61
K125453,2025-01,15,59
K125453,2025-02,23,64
K125453,2025-03,21,81
K125453,2025-04,26,63
K125453,2025-05,28,75
K125453,2025-06,28,53
K125453,2025-07,24,70
K125453,2025-08,27,69
K125453,2025-09,15,48
K125453,2025-10,17,66
K125453,2025-11,17,72
K125453,2025-12,19,58
K125454,2024-01,9,32
K125454,2024-02,11,39
K125454,2024-03,14,42
K125454,2024-04,14,44
K125454,2024-05,15,35
K125454,2024-06,12,37
K125454,2024-07,8,35
K125454,2024-08,10,37
K125454,2024-09,12,41
K125454,2024-10,22,36
K125454,2024-11,11,47
K125454,2024-12,18,38
K125454,2025-01,11,27
K125454,2025-02,14,36
K125454,2025-03,10,41
K125454,2025-04,4,37
K125454,2025-05,7,25
K125454,2025-06,18,38
K125454,2025-07,8,34
K125454,2025-08,5,29
K125454,2025-09,8,26
K125454,2025-10,10,36
K125454,2025-11,8,34
K125454,2025-12,8,16
K125455,2024-01,19,48
K125455,2024-02,19,54
K125455,2024-03,21,47
K125455,2024-04,12,46
K125455,2024-05,20,52
K125455,2024-06,10,51
K125455,2024-07,14,50
K125455,2024-08,14,58
K125455,2024-09,12,46
K125455,2024-10,16,40
K125455,2024-11,23,57
K125455,2024-12,24,48
K125455,2025-01,22,49
K125455,2025-02,22,37
K125455,2025-03,26,53
K125455,2025-04,23,58
K125455,2025-05,15,53
K125455,2025-06,24,54
K125455,2025-07,20,68
K125455,2025-08,9,32
K125455,2025-09,14,37
K125455,2025-10,22,52
K125455,2025-11,22,69
K125455,2025-12,17,58
K125456,2024-01,13,34
K125456,2024-02,15,25
K125456,2024-03,12,25
K125456,2024-04,7,44
K125456,2024-05,7,28
K125456,2024-06,10,32
K125456,2024-07,9,37
K125456,2024-08,8,27
K125456,2024-09,13,35
K125456,2024-10,10,20
K125456,2024-11,9,31
K125456,2024-12,8,31
K125456,2025-01,10,34
K125456,2025-02,8,39
K125456,2025-03,8,32
K125456,2025-04,12,25
K125456,2025-05,10,29
K125456,2025-06,9,30
K125456,2025-07,10,29
K125456,2025-08,11,34
K125456,2025-09,5,37
K125456,2025-10,12,37
K125456,2025-11,13,29
K125456,2025-12,9,30
K125457,2024-01,34,85
K125457,2024-02,33,74
K125457,2024-03,25,77
K125457,2024-04,28,64
K125457,2024-05,25,101
K125457,2024-06,38,78
K125457,2024-07,33,79
K125457,2024-08,18,58
K125457,2024-09,31,59
K125457,2024-10,29,80
K125457,2024-11,22,59
K125457,2024-12,25,76
K125457,2025-01,25,93
K125457,2025-02,31,92
K125457,2025-03,24,83
K125457,2025-04,42,87
K125457,2025-05,33,89
K125457,2025-06,30,89
K125457,2025-07,27,60
K125457,2025-08,36,87
K125457,2025-09,27,64
K125457,2025-10,29,68
K125457,2025-11,25,72
K125457,2025-12,34,81
K125458,2024-01,6,30
K125458,2024-02,5,19
K125458,2024-03,3,28
K125458,2024-04,2,20
K125458,2024-05,6,28
K125458,2024-06,7,28
K125458,2024-07,7,26
K125458,2024-08,6,23
K125458,2024-09,6,19
K125458,2024-10,3,23
K125458,2024-11,6,16
K125458,2024-12,10,21
K125458,2025-01,5,26
K125458,2025-02,6,19
K125458,2025-03,4,27
K125458,2025-04,1,17
K125458,2025-05,6,23
K125458,2025-06,6,25
K125458,2025-07,8,18
K125458,2025-08,6,16
K125458,2025-09,5,28
K125458,2025-10,7,28
K125458,2025-11,7,17
K125458,2025-12,7,24
K125459,2024-01,8,39
K125459,2024-02,18,49
K125459,2024-03,24,51
K125459,2024-04,18,43
K125459,2024-05,19,41
K125459,2024-06,17,46
K125459,2024-07,25,41
K125459,2024-08,15,39
K125459,2024-09,7,37
K125459,2024-10,21,49
K125459,2024-11,17,43
K125459,2024-12,13,37
K125459,2025-01,16,42
K125459,2025-02,13,42
K125459,2025-03,17,43
K125459,2025-04,18,54
K125459,2025-05,16,36
K125459,2025-06,19,42
K125459,2025-07,14,47
K125459,2025-08,17,48
K125459,2025-09,10,34
K125459,2025-10,11,45
K125459,2025-11,18,38
K125459,2025-12,16,30
K125460,2024-01,4,42
K125460,2024-02,10,24
K125460,2024-03,5,25
K125460,2024-04,7,37
K125460,2024-05,5,26
K125460,2024-06,5,35
K125460,2024-07,12,32
K125460,2024-08,8,35
K125460,2024-09,12,22
K125460,2024-10,6,20
K125460,2024-11,8,12
K125460,2024-12,4,21
K125460,2025-01,4,32
K125460,2025-02,7,28
K125460,2025-03,9,32
K125460,2025-04,3,20
K125460,2025-05,10,29
K125460,2025-06,7,30
K125460,2025-07,6,30
K125460,2025-08,9,30
K125460,2025-09,9,25
K125460,2025-10,5,35
K125460,2025-11,6,17
K125460,2025-12,7,18
K125461,2024-01,12,36
K125461,2024-02,7,42
K125461,2024-03,15,43
K125461,2024-04,16,33
K125461,2024-05,10,40
K125461,2024-06,9,34
K125461,2024-07,10,29
K125461,2024-08,18,36
K125461,2024-09,6,27
K125461,2024-10,12,39
K125461,2024-11,11,27
K125461,2024-12,10,46
K125461,2025-01,20,31
K125461,2025-02,10,35
K125461,2025-03,9,28
K125461,2025-04,12,44
K125461,2025-05,7,32
K125461,2025-06,8,31
K125461,2025-07,10,29
K125461,2025-08,8,33
K125461,2025-09,4,20
K125461,2025-10,10,20
K125461,2025-11,9,39
K125461,2025-12,8,42
K125462,2024-01,12,41
K125462,2024-02,16,32
K125462,2024-03,18,40
K125462,2024-04,11,39
K125462,2024-05,18,46
K125462,2024-06,18,45
K125462,2024-07,16,39
K125462,2024-08,16,46
K125462,2024-09,18,37
K125462,2024-10,10,43
K125462,2024-11,5,46
K125462,2024-12,19,47
K125462,2025-01,9,42
K125462,2025-02,11,36
K125462,2025-03,13,41
K125462,2025-04,15,37
K125462,2025-05,18,44
K125462,2025-06,11,34
K125462,2025-07,14,42
K125462,2025-08,10,37
K125462,2025-09,11,40
K125462,2025-10,11,34
K125462,2025-11,17,38
K125462,2025-12,19,28
K125463,2024-01,14,48
K125463,2024-02,24,50
K125463,2024-03,25,63
K125463,2024-04,17,62
K125463,2024-05,31,61
K125463,2024-06,9,60
K125463,2024-07,16,76
K125463,2024-08,18,48
K125463,2024-09,19,65
K125463,2024-10,26,57
K125463,2024-11,31,52
K125463,2024-12,32,63
K125463,2025-01,34,55
K125463,2025-02,26,69
K125463,2025-03,26,78
K125463,2025-04,21,73
K125463,2025-05,24,66
K125463,2025-06,18,58
K125463,2025-07,21,62
K125463,2025-08,30,59
K125463,2025-09,21,66
K125463,2025-10,33,57
K125463,2025-11,25,56
K125463,2025-12,30,75
K125464,2024-01,2,17
K125464,2024-02,4,15
K125464,2024-03,3,19
K125464,2024-04,3,13
K125464,2024-05,2,14
K125464,2024-06,3,9
K125464,2024-07,3,12
K125464,2024-08,3,13
K125464,2024-09,0,20
K125464,2024-10,1,16
K125464,2024-11,2,13
K125464,2024-12,1,12
K125464,2025-01,5,14
K125464,2025-02,1,14
K125464,2025-03,0,12
K125464,2025-04,3,29
K125464,2025-05,7,19
K125464,2025-06,3,14
K125464,2025-07,2,16
K125464,2025-08,1,16
K125464,2025-09,2,23
K125464,2025-10,2,12
K125464,2025-11,4,18
K125464,2025-12,1,15
K125465,2024-01,23,53
K125465,2024-02,13,42
K125465,2024-03,12,45
K125465,2024-04,15,52
K125465,2024-05,20,46
K125465,2024-06,20,47
K125465,2024-07,12,42
K125465,2024-08,19,49
K125465,2024-09,14,43
K125465,2024-10,20,52
K125465,2024-11,23,49
K125465,2024-12,14,60
K125465,2025-01,11,57
K125465,2025-02,21,60
K125465,2025-03,23,56
K125465,2025-04,16,46
K125465,2025-05,22,52
K125465,2025-06,19,52
K125465,2025-07,22,50
K125465,2025-08,17,39
K125465,2025-09,19,41
K125465,2025-10,11,23
K125465,2025-11,9,31
K125465,2025-12,7,29
K125466,2024-01,12,32
K125466,2024-02,7,26
K125466,2024-03,11,28
K125466,2024-04,7,22
K125466,2024-05,4,42
K125466,2024-06,14,38
K125466,2024-07,11,39
K125466,2024-08,9,25
