kunde_id;alder;fylke;kundeforhold_aar;antall_produkter;antall_produkter_naa;har_kundeprogram;laanebalanse;rente_boliglaan;innskudd;raadgiversamtaler_12mnd;avslutningsgebyr;avgang_6mnd
K109938;43,0;Vestfold;2,5;2;2;JA;0,0;;190700,0;0;;0
K117165;41,0;Telemark;26,2;2;2;1;1143000,0;5,25;226500,0;0;;0
K138678;27,0;Telemark;3,8;1;1;0;0,0;;116200,0;1;;0
K120912;51,0;Rogaland;5,8;6;6;0;1539000,0;5,13;124200,0;1;;0
K136108;50,0;Rogaland;0,3;6;7;Ja;0,0;;66600,0;0;;0
K126057;41,0;Agder;1,7;2;2;Nei;2685000,0;5,6;853300,0;0;;0
K136088;48,0;Vestfold;6,8;4;4;nei;0,0;;159500,0;2;;0
K115684;33,0;Rogaland;14,7;4;4;Nei;0,0;;51200,0;0;;0
K106113;35,0;Rogaland;5,4;2;2;nei;0,0;;10900,0;1;;0
K139944;18,0;Agder;1,8;5;5;JA;0,0;;113000,0;0;;0
K118238;28,0;Rogaland;5,3;4;4;1;2355000,0;5,37;1619300,0;0;;0
K126575;49,0;Rogaland;2,6;5;5;0;2184000,0;5,67;521900,0;1;;0
K139091;53,0;Rogaland;1,5;5;5;nei;0,0;;141000,0;1;;0
K138425;;Agder;1,8;1;1;Ja;0,0;;162200,0;1;;0
K103766;61,0;Oslo;2,7;2;2;nei;2215000,0;5,87;43900,0;1;;0
K105824;18,0;Agder;11,4;3;3;0;0,0;;52000,0;0;;0
K124997;46,0;Rogaland;5,1;3;3;ja;0,0;;376100,0;0;;0
K104579;58,0;Rogaland;17,9;3;3;Ja;0,0;;109200,0;2;;0
K124342;63,0;Rogaland;12,9;2;2;ja;931000,0;4,94;124000,0;0;;0
K106571;66,0;Telemark;17,2;4;3;Nei;3323000,0;5,59;157100,0;0;;0
K134713;53,0;Rogaland;2,7;1;1;ja;0,0;;17300,0;0;;0
K128276;75,0;Rogaland;6,6;2;2;0;1287000,0;5,41;59700,0;0;;0
K139287;55,0;Telemark;5,6;5;3;nei;4984000,0;5,22;134300,0;1;1275,0;1
K138970;65,0;Vestland;4,2;1;1;Ja;2478000,0;5,64;53900,0;1;;0
K108065;36,0;Rogaland;11,8;2;2;1;1065000,0;6,14;53500,0;0;;0
K131736;61,0;Oslo;17,1;3;3;nei;5856000,0;5,4;20100,0;1;;0
K114035;18,0;Vestland;6,1;5;1;Nei;2718000,0;4,81;42900,0;1;888,0;1
K128378;38,0;Agder;0,3;3;3;0;1879000,0;5,4;231400,0;0;;0
K110181;44,0;Rogaland;0,8;4;3;Nei;2037000,0;5,92;94300,0;0;1453,0;1
K115196;47,0;Rogaland;1,2;4;4;0;1737000,0;5,58;413700,0;1;;0
K133875;61,0;Oslo;5,2;2;2;0;2236000,0;5,77;430000,0;0;;0
K102732;74,0;Rogaland;0,2;3;3;ja;3216000,0;6,04;100200,0;0;;0
K113082;50,0;Oslo;1,5;3;3;1;1919000,0;5,9;5400,0;0;;0
K119921;41,0;Rogaland;12,2;5;5;JA;1764000,0;5,41;316000,0;0;;0
K119273;64,0;Telemark;3,0;2;2;Ja;741000,0;5,85;468700,0;0;;0
K116054;42,0;Rogaland;0,3;2;2;ja;2975000,0;5,55;136500,0;0;;0
K109821;25,0;Agder;5,8;3;2;JA;0,0;;300100,0;0;;0
K120115;45,0;Rogaland;2,3;3;3;nei;0,0;;160000,0;0;;0
K119155;47,0;Vestfold;0,2;4;4;ja;0,0;;34400,0;0;;0
K114310;43,0;Rogaland;15,3;1;1;ja;0,0;;192700,0;0;;0
K132990;23,0;Rogaland;2,6;1;1;nei;2004000,0;5,37;44600,0;1;;0
K105262;54,0;Agder;1,3;2;2;Nei;2656000,0;5,9;61600,0;0;;0
K121576;62,0;Agder;2,9;2;2;Ja;0,0;;254900,0;0;;0
K112465;45,0;Vestfold;0,2;4;4;ja;0,0;;80000,0;0;;0
K138634;59,0;Rogaland;18,3;3;2;JA;0,0;;26800,0;0;;0
K119461;59,0;Rogaland;11,4;5;5;Nei;2717000,0;5,57;84400,0;0;;0
K102885;51,0;Agder;7,2;3;3;Nei;1410000,0;5,88;23200,0;0;;0
K132803;43,0;Vestland;1,5;3;3;Nei;0,0;;24900,0;1;;0
K129812;38,0;Rogaland;13,4;2;1;nei;2149000,0;5,56;12500,0;2;1926,0;1
K123361;65,0;Rogaland;2,1;4;5;Nei;0,0;;16400,0;0;;0
K139274;45,0;Agder;15,4;2;1;1;4028000,0;5,83;30000,0;0;;0
K131464;46,0;Vestland;33,4;2;2;ja;0,0;;99200,0;0;;0
K125293;39,0;Vestfold;1,1;3;3;ja;1671000,0;5,38;118000,0;1;;0
K121656;28,0;Rogaland;18,3;3;3;Nei;2009000,0;6,03;51100,0;0;;0
K116638;23,0;Vestland;4,6;5;5;JA;1251000,0;5,34;60500,0;0;;0
K122534;54,0;Rogaland;4,4;3;3;1;0,0;;123400,0;0;;0
K107988;45,0;Vestfold;10,2;7;6;0;0,0;;55300,0;1;;0
K116805;64,0;Telemark;4,3;3;3;Nei;0,0;;289600,0;0;;0
K125719;38,0;Rogaland;10,6;5;6;Ja;5570000,0;5,89;288000,0;0;;0
K118095;;Rogaland;12,9;2;2;1;3753000,0;5,3;54700,0;1;;0
K136397;44,0;Agder;26,8;3;3;JA;1917000,0;5,02;25600,0;2;;0
K138456;46,0;Rogaland;2,1;2;2;Nei;0,0;;85400,0;0;;0
K107198;30,0;Rogaland;2,8;4;4;JA;0,0;;550100,0;0;;0
K131246;43,0;Rogaland;0,2;2;2;nei;3339000,0;5,15;93500,0;1;;0
K109331;33,0;Rogaland;13,7;3;2;1;3242000,0;5,57;51700,0;0;912,0;1
K104431;20,0;Telemark;11,5;1;1;0;932000,0;5,7;94200,0;0;;0
K138303;69,0;Vestfold;3,0;4;4;1;1409000,0;4,94;234200,0;1;;0
K101196;26,0;Agder;11,3;1;1;nei;3940000,0;5,58;61200,0;0;;0
K114335;36,0;Telemark;0,2;1;1;nei;0,0;;60100,0;0;;0
K129278;47,0;Agder;2,2;1;2;nei;0,0;;491600,0;0;;0
K101730;45,0;Rogaland;3,2;4;4;ja;0,0;;74700,0;1;;0
K113452;64,0;Rogaland;1,7;3;3;Nei;1059000,0;5,71;221500,0;1;;0
K127642;54,0;Rogaland;0,2;5;1;Nei;2310000,0;5,98;294700,0;0;1372,0;1
K101388;51,0;Rogaland;4,3;5;5;0;2061000,0;4,39;64200,0;0;;0
K109148;47,0;Rogaland;12,5;2;1;nei;0,0;;126500,0;1;;0
K120839;21,0;Agder;7,0;3;3;nei;0,0;;68800,0;1;;0
K106530;41,0;Rogaland;17,2;1;1;ja;2665000,0;4,87;252600,0;0;;0
K138265;23,0;Rogaland;3,7;1;1;Ja;1458000,0;5,66;52100,0;1;;0
K122557;;Telemark;2,3;3;3;Nei;0,0;;135600,0;0;;0
K109775;50,0;Oslo;12,2;2;2;Ja;0,0;;21300,0;0;;0
K138999;52,0;Rogaland;27,9;6;6;ja;0,0;;321300,0;0;;0
K121008;70,0;Vestland;7,9;4;4;JA;1635000,0;5,68;69300,0;0;;0
K126675;33,0;Rogaland;20,1;4;4;1;2431000,0;5,01;68700,0;0;;0
K121063;71,0;Agder;17,4;3;3;1;0,0;;51600,0;0;;0
K111536;48,0;Agder;18,9;1;2;ja;0,0;;96200,0;1;;0
K137339;27,0;Rogaland;4,7;5;5;1;5640000,0;5,35;97300,0;0;;0
K139684;22,0;Agder;38,3;5;5;ja;1052000,0;5,81;117100,0;1;;0
K132987;39,0;Rogaland;3,6;2;3;1;3522000,0;5,39;55100,0;0;;0
K104118;35,0;Vestfold;13,6;4;4;Ja;0,0;;127800,0;0;;0
K131131;61,0;Rogaland;25,1;5;4;nei;1653000,0;5,67;547500,0;0;;0
K122678;47,0;Rogaland;1,4;5;5;1;0,0;;392400,0;1;;0
K128734;;Vestfold;5,1;4;4;0;0,0;;141100,0;2;;0
K139628;61,0;Rogaland;4,6;1;1;ja;2267000,0;6,47;57100,0;0;;0
K131241;20,0;Rogaland;10,3;3;3;nei;2671000,0;5,21;15400,0;1;;0
K131009;58,0;Vestfold;14,9;2;2;0;1526000,0;5,66;144300,0;0;;0
K132219;40,0;Vestfold;0,7;2;2;Nei;993000,0;5,08;42400,0;0;;0
K133594;50,0;Vestfold;8,9;2;2;Ja;0,0;;13900,0;1;;0
K132136;66,0;Rogaland;12,4;1;0;0;1525000,0;6,19;249200,0;0;1295,0;1
K134521;35,0;Telemark;4,8;5;5;ja;1456000,0;4,9;71800,0;1;;0
K129275;64,0;Oslo;3,5;3;3;1;879000,0;5,53;700800,0;0;;0
K114832;86,0;Rogaland;2,4;3;3;1;2001000,0;5,62;46900,0;0;;0
K110425;30,0;Vestland;0,2;3;3;nei;2322000,0;5,43;107200,0;0;;0
K107507;33,0;Rogaland;4,2;2;2;nei;1938000,0;5,63;14600,0;0;;0
K125542;53,0;Vestfold;6,7;2;2;Ja;2012000,0;5,6;65900,0;0;;0
K120135;20,0;Rogaland;20,5;1;0;ja;2421000,0;5,49;66100,0;0;1199,0;1
K106572;70,0;Agder;4,4;3;3;JA;0,0;;72000,0;0;;0
K103774;63,0;Vestfold;9,7;5;5;JA;7278000,0;5,36;127300,0;1;;0
K116957;55,0;Rogaland;3,6;4;4;nei;0,0;;548600,0;0;;0
K134209;30,0;Oslo;9,4;1;1;Nei;2875000,0;5,55;78500,0;0;;0
K131847;;Agder;6,2;1;1;Ja;2250000,0;5,12;63500,0;0;;0
K102086;44,0;Vestfold;6,1;5;5;0;2894000,0;5,1;121500,0;1;;0
K114156;43,0;Vestland;4,5;6;6;Ja;2207000,0;5,63;1391300,0;0;;0
K113630;34,0;Vestfold;1,6;5;5;nei;3667000,0;5,51;504800,0;0;;0
K127334;79,0;Vestfold;3,2;2;2;JA;0,0;;40200,0;0;;0
K124329;29,0;Rogaland;0,4;3;1;JA;0,0;;65700,0;2;856,0;1
K108274;64,0;Agder;0,5;5;5;nei;2639000,0;5,53;44500,0;0;;0
K135757;52,0;Agder;9,1;6;6;Nei;1040000,0;5,4;63700,0;0;;0
K131676;55,0;Rogaland;5,3;3;3;0;3831000,0;5,05;104500,0;0;;0
K109416;43,0;Agder;2,7;4;4;nei;2227000,0;5,86;43200,0;0;;0
K115895;28,0;Agder;18,6;1;1;JA;3356000,0;5,31;438000,0;1;;0
K122986;45,0;Agder;9,3;1;1;ja;1891000,0;5,78;97700,0;0;;0
K102521;75,0;Agder;39,2;3;3;1;2329000,0;5,64;109500,0;1;;0
K129125;44,0;Vestland;12,6;3;2;Ja;0,0;;30800,0;0;;0
K114251;69,0;Agder;10,1;6;6;nei;965000,0;5,52;63500,0;1;;0
K129506;44,0;Rogaland;12,1;3;3;ja;1977000,0;5,57;95600,0;1;;0
K128851;35,0;Rogaland;4,2;3;3;Nei;0,0;;827900,0;0;;0
K101780;59,0;Oslo;10,2;6;6;0;0,0;;136100,0;1;;0
K134339;61,0;Agder;1,3;2;2;Nei;0,0;;20700,0;0;;0
K121550;39,0;Rogaland;6,5;5;5;Nei;1296000,0;5,82;34600,0;1;;0
K117836;72,0;Agder;1,3;2;2;nei;1002000,0;5,59;55100,0;0;;0
K117016;18,0;Rogaland;6,3;5;5;Ja;0,0;;62400,0;1;;0
K122084;60,0;Rogaland;2,9;1;1;0;1286000,0;5,51;76500,0;0;;0
K130395;70,0;Rogaland;11,4;5;5;JA;0,0;;126500,0;1;;0
K135246;24,0;Agder;4,3;4;3;Nei;2188000,0;5,63;268900,0;0;956,0;1
K123572;34,0;Agder;4,8;5;5;nei;2553000,0;5,82;16700,0;1;;0
K100416;;Vestfold;1,1;4;4;ja;2165000,0;5,41;97700,0;1;;0
K131309;62,0;Vestfold;3,3;2;2;Ja;0,0;;181800,0;0;;0
K127322;61,0;Rogaland;12,8;1;1;ja;0,0;;300500,0;1;;0
K125790;61,0;Agder;14,9;3;2;0;1435000,0;5,5;123200,0;0;927,0;1
K117777;;Telemark;17,8;4;3;0;0,0;;59200,0;0;532,0;1
K122165;42,0;Rogaland;0,5;4;4;Nei;0,0;;97600,0;2;;0
K138206;45,0;Oslo;3,8;2;2;1;1744000,0;5,32;591000,0;0;;0
K103121;49,0;Vestfold;4,2;2;2;0;1143000,0;5,69;73800,0;1;;0
K113250;61,0;Oslo;0,2;3;3;Nei;1516000,0;5,62;39500,0;0;;0
K138121;;Rogaland;1,1;3;3;0;3058000,0;5,71;318200,0;0;;0
K118601;65,0;Vestland;3,0;3;3;nei;0,0;;346300,0;1;;0
K107209;47,0;Rogaland;21,7;1;1;Ja;1036000,0;5,19;1099300,0;0;;0
K120852;32,0;Vestland;2,0;2;3;Nei;0,0;;329600,0;0;;0
K118576;46,0;Oslo;9,7;1;1;0;3732000,0;5,93;99400,0;0;;0
K138464;36,0;Rogaland;0,2;3;3;Nei;718000,0;5,34;242600,0;0;;0
K108034;59,0;Rogaland;6,6;3;3;ja;0,0;;6300,0;0;;0
K137508;57,0;Agder;5,4;2;2;ja;5304000,0;5,57;40500,0;0;;0
K103979;58,0;Rogaland;23,2;3;0;nei;6042000,0;5,28;222500,0;0;811,0;1
K115287;27,0;Agder;3,5;3;3;nei;2136000,0;4,82;17000,0;0;;0
K125902;18,0;Vestland;22,5;2;2;JA;4250000,0;5,73;151600,0;0;;0
K132024;52,0;Rogaland;6,9;2;2;Ja;699000,0;5,66;201900,0;0;1338,0;1
K101773;73,0;Vestfold;9,6;5;5;nei;0,0;;34300,0;0;;0
K104856;23,0;Rogaland;22,3;3;3;ja;1300000,0;5,04;2291800,0;2;;0
K131474;54,0;Rogaland;2,5;1;0;1;0,0;;88600,0;0;1401,0;1
K137603;26,0;Rogaland;7,2;6;5;0;1618000,0;5,14;148200,0;0;;0
K119968;36,0;Oslo;1,8;3;3;0;1328000,0;5,84;69000,0;1;;0
K108628;43,0;Rogaland;5,8;4;4;1;1929000,0;5,49;271400,0;0;;0
K116309;62,0;Rogaland;2,1;3;3;nei;1622000,0;5,41;85000,0;0;;0
K107985;48,0;Rogaland;6,3;4;4;nei;1481000,0;5,06;582900,0;0;;0
K111608;55,0;Oslo;3,7;5;5;nei;1361000,0;5,42;106900,0;1;;0
K110672;26,0;Agder;11,7;1;1;ja;1236000,0;5,2;122700,0;1;;0
K127970;45,0;Rogaland;7,5;3;4;JA;2795000,0;5,34;137200,0;0;;0
K133701;43,0;Vestfold;6,3;5;5;Nei;0,0;;60700,0;0;;0
K113583;50,0;Agder;7,9;3;2;ja;0,0;;8400,0;0;;0
K132435;39,0;Vestland;13,5;3;2;ja;0,0;;850000,0;1;;0
K117512;40,0;Telemark;14,3;6;6;0;1652000,0;5,93;950100,0;1;;0
K117992;58,0;Agder;2,9;3;3;JA;1653000,0;5,26;19300,0;0;;0
K100530;40,0;Telemark;14,0;2;2;0;1466000,0;5,78;23400,0;0;;0
K136192;33,0;Vestfold;13,3;3;2;1;1953000,0;5,49;64300,0;0;;0
K114942;36,0;Agder;7,4;5;4;1;0,0;;87900,0;1;;0
K131651;51,0;Rogaland;7,9;5;5;ja;0,0;;89300,0;0;;0
K122364;53,0;Rogaland;6,2;5;5;ja;2113000,0;5,65;213400,0;0;;0
K119790;30,0;Rogaland;0,2;3;2;ja;601000,0;5,07;102800,0;3;;0
K101627;71,0;Telemark;2,9;3;3;nei;0,0;;24800,0;0;;0
K125339;84,0;Agder;13,7;4;4;JA;1645000,0;5,49;138200,0;0;;0
K137127;67,0;Rogaland;8,5;2;3;1;2691000,0;5,66;63800,0;0;;0
K108001;66,0;Oslo;3,0;4;4;0;1831000,0;5,03;149700,0;0;;0
K136400;52,0;Telemark;35,1;2;1;ja;2865000,0;4,91;136200,0;0;;0
K100324;75,0;Rogaland;1,0;1;1;Ja;0,0;;202300,0;1;;0
K127332;47,0;Agder;5,3;3;3;0;1179000,0;5,37;33300,0;0;;0
K126638;58,0;Telemark;1,7;6;6;0;1614000,0;5,56;304300,0;0;;0
K112055;47,0;Vestfold;6,7;3;3;0;1087000,0;5,88;236100,0;0;;0
K129321;51,0;Agder;22,0;2;2;Nei;0,0;;555900,0;0;;0
K110788;41,0;Rogaland;14,0;6;6;0;0,0;;59500,0;0;;0
K126221;41,0;Rogaland;8,7;3;3;1;0,0;;65500,0;2;;0
K123099;;Rogaland;2,1;1;1;JA;4458000,0;5,98;73700,0;0;;0
K105263;55,0;Rogaland;14,2;4;4;ja;0,0;;327300,0;0;;0
K130946;46,0;Rogaland;0,5;2;2;Ja;0,0;;121400,0;1;;0
K130107;34,0;Oslo;15,8;1;1;JA;0,0;;29200,0;1;;0
K136072;45,0;Vestfold;2,9;2;0;nei;1689000,0;5,67;125200,0;0;663,0;1
K125583;74,0;Agder;11,6;6;7;1;0,0;;181600,0;0;;0
K126567;25,0;Rogaland;13,5;2;2;JA;1073000,0;5,65;69000,0;0;;0
K109604;61,0;Agder;5,1;2;2;1;0,0;;29700,0;1;;0
K116045;37,0;Rogaland;15,0;4;5;1;3064000,0;5,24;30300,0;0;;0
K112772;78,0;Agder;3,0;1;2;Ja;0,0;;123400,0;0;;0
K102359;71,0;Vestland;6,8;2;2;0;2448000,0;5,44;176300,0;0;;0
K112184;70,0;Rogaland;1,4;3;3;1;0,0;;1542000,0;1;;0
K135230;65,0;Vestland;21,8;3;3;1;0,0;;143600,0;2;;0
K109595;45,0;Vestland;6,4;2;2;1;0,0;;207600,0;0;;0
K111384;24,0;Rogaland;14,1;6;6;Nei;2524000,0;5,41;40800,0;1;;0
K109284;69,0;Vestfold;2,0;2;2;1;3199000,0;5,36;132900,0;0;;0
K126689;39,0;Agder;15,0;3;2;1;1926000,0;4,54;63900,0;1;;0
K122443;50,0;Rogaland;21,4;4;4;JA;2163000,0;5,4;66800,0;3;;0
K105369;75,0;Agder;40,0;5;4;ja;2614000,0;5,74;9300,0;1;;0
K103655;52,0;Vestfold;5,2;4;4;Ja;2708000,0;5,71;31500,0;1;;0
K124304;32,0;Oslo;1,5;4;4;Nei;2196000,0;6,09;95900,0;0;;0
K101256;58,0;Oslo;3,3;3;2;ja;0,0;;30900,0;2;;0
K116433;53,0;Oslo;10,8;3;3;0;5969000,0;5,51;279300,0;1;;0
K108020;70,0;Vestland;40,0;2;2;1;2657000,0;5,23;77400,0;0;;0
K107731;;Vestfold;8,0;4;2;Ja;2414000,0;5,64;298800,0;0;1391,0;1
K134324;29,0;Agder;2,7;2;1;Nei;3407000,0;5,45;215500,0;0;;0
K132433;61,0;Telemark;6,1;5;5;1;0,0;;350500,0;0;;0
K134966;37,0;Agder;24,2;1;0;1;0,0;;78900,0;0;1214,0;1
K136464;51,0;Oslo;11,8;4;4;0;0,0;;85300,0;0;;0
K128131;;Telemark;7,2;3;3;ja;0,0;;114800,0;0;1286,0;1
K123846;47,0;Vestfold;18,1;4;4;1;0,0;;20700,0;1;;0
K112537;49,0;Agder;0,3;4;4;Ja;0,0;;76800,0;0;;0
K113312;27,0;Rogaland;0,8;5;5;Nei;2467000,0;5,46;128900,0;0;;0
K104082;47,0;Oslo;2,8;6;6;nei;0,0;;229900,0;0;;0
K117544;;Agder;16,2;3;3;Ja;2884000,0;5,39;109700,0;1;;0
K139935;54,0;Agder;1,8;5;5;ja;4870000,0;5,33;53300,0;0;;0
K120556;40,0;Agder;2,8;4;4;JA;3342000,0;6,06;313000,0;0;;0
K130919;48,0;Oslo;10,1;3;3;Nei;1794000,0;5,97;67900,0;0;;0
K110621;44,0;Vestfold;15,4;3;3;0;0,0;;139400,0;0;;0
K124010;71,0;Rogaland;1,9;1;1;0;0,0;;404600,0;0;;0
K105968;48,0;Rogaland;4,9;2;2;Ja;2902000,0;5,66;36100,0;0;;0
K105646;22,0;Vestland;0,2;4;4;ja;0,0;;86700,0;0;;0
K101463;53,0;Agder;7,4;3;3;0;833000,0;6,0;35400,0;1;;0
K137074;50,0;Agder;14,5;6;6;Ja;1681000,0;5,79;777400,0;1;;0
K122000;45,0;Rogaland;4,8;1;0;nei;0,0;;30200,0;0;1515,0;1
K110074;28,0;Vestfold;8,6;3;3;nei;0,0;;131600,0;0;;0
K105007;53,0;Agder;9,1;4;3;1;0,0;;330600,0;0;;0
K118858;66,0;Vestland;0,5;4;4;1;1650000,0;5,29;52200,0;0;;0
K113029;24,0;Agder;38,8;4;4;nei;1154000,0;5,21;195600,0;1;;0
K121241;55,0;Telemark;4,3;6;6;ja;779000,0;5,14;211000,0;1;;0
K137541;53,0;Oslo;0,5;5;5;1;0,0;;138300,0;0;;0
K105437;45,0;Agder;0,9;4;4;nei;0,0;;1690900,0;0;;0
K105840;37,0;Rogaland;5,9;2;2;nei;0,0;;294000,0;0;;0
K121888;56,0;Telemark;3,7;3;3;Nei;0,0;;42900,0;0;;0
K110821;78,0;Agder;2,7;1;2;ja;0,0;;88100,0;0;;0
K126333;18,0;Rogaland;13,2;3;3;Nei;2018000,0;5,28;117100,0;0;;0
K127355;62,0;Vestland;8,4;3;4;nei;0,0;;19900,0;3;;0
K106652;33,0;Agder;6,5;2;1;0;2788000,0;5,22;48400,0;0;869,0;1
K119297;61,0;Vestfold;0,5;3;4;nei;2302000,0;5,55;222300,0;1;;0
K104693;34,0;Agder;3,9;2;2;ja;0,0;;190600,0;1;;0
K101995;52,0;Agder;2,7;4;4;0;3123000,0;5,16;82500,0;0;;0
K120731;56,0;Rogaland;3,8;3;2;0;3965000,0;5,2;59800,0;0;;0
K131073;35,0;Agder;15,6;1;1;Ja;0,0;;139000,0;0;;0
K135864;48,0;Telemark;30,8;4;4;1;1368000,0;5,36;66200,0;0;;0
K103457;31,0;Agder;5,5;3;3;JA;1397000,0;5,8;549100,0;0;;0
K122002;49,0;Rogaland;35,2;6;5;nei;0,0;;36800,0;1;;0
K130447;62,0;Telemark;10,4;6;6;nei;0,0;;213900,0;1;;0
K117561;57,0;Oslo;9,5;4;4;nei;2933000,0;4,97;62000,0;0;;0
K134271;52,0;Vestfold;2,3;5;6;Nei;0,0;;17100,0;0;;0
K137155;71,0;Vestland;1,0;4;5;ja;0,0;;29200,0;0;;0
K132242;35,0;Agder;6,9;2;2;ja;0,0;;115300,0;0;;0
K110785;;Vestland;1,1;5;4;1;0,0;;125800,0;2;;0
K101839;32,0;Agder;5,7;7;7;nei;0,0;;456800,0;0;;0
K106518;53,0;Rogaland;1,4;5;4;nei;1805000,0;5,57;432200,0;1;1075,0;1
K136362;34,0;Rogaland;1,5;2;2;nei;0,0;;51800,0;0;;0
K114349;41,0;Rogaland;5,1;4;4;JA;1527000,0;4,8;47100,0;0;;0
K104239;56,0;Agder;12,6;3;3;Ja;0,0;;82200,0;1;;0
K137621;82,0;Vestland;4,4;3;3;1;2626000,0;5,59;215400,0;2;;0
K103886;30,0;Vestfold;1,7;7;4;0;2533000,0;5,24;18700,0;1;1466,0;1
K103706;43,0;Agder;7,8;2;2;ja;0,0;;334500,0;1;;0
K120268;81,0;Telemark;21,3;3;3;Ja;4390000,0;4,97;40300,0;3;;0
K107615;35,0;Oslo;2,3;1;2;Nei;0,0;;189000,0;0;;0
K113091;78,0;Oslo;13,2;2;2;nei;0,0;;146300,0;1;;0
K124455;35,0;Rogaland;0,2;1;1;JA;2352000,0;5,96;59000,0;0;;0
K138673;40,0;Agder;0,7;6;6;nei;0,0;;72800,0;1;;0
K137665;46,0;Rogaland;9,7;4;5;Nei;0,0;;50200,0;0;;0
K137961;31,0;Vestfold;1,0;3;2;JA;0,0;;48600,0;0;1188,0;1
K137517;46,0;Agder;4,2;4;4;ja;1592000,0;5,38;57400,0;0;;0
K102962;51,0;Rogaland;0,5;4;4;1;0,0;;241000,0;0;;0
K131678;56,0;Vestfold;2,8;4;4;nei;0,0;;53600,0;0;;0
K119826;42,0;Vestfold;5,1;2;3;Nei;2625000,0;5,53;413800,0;0;;0
K106680;55,0;Telemark;16,3;1;1;0;0,0;;214000,0;0;;0
K113834;80,0;Agder;15,3;3;3;Ja;956000,0;5,84;132400,0;1;;0
K110368;71,0;Vestfold;6,9;3;1;0;1513000,0;4,89;35900,0;0;1473,0;1
K107346;67,0;Oslo;5,1;5;5;1;6360000,0;5,4;111700,0;1;;0
K126905;53,0;Oslo;1,0;2;1;nei;3322000,0;6,06;26200,0;1;;0
K109337;32,0;Agder;26,4;6;5;1;0,0;;71600,0;0;;0
K121309;52,0;Agder;8,6;1;1;Nei;0,0;;123300,0;0;;0
K116720;48,0;Telemark;10,0;4;4;Ja;2169000,0;5,49;531100,0;1;;0
K127636;61,0;Telemark;2,7;2;2;JA;0,0;;189900,0;1;;0
K105237;51,0;Rogaland;24,2;1;2;0;1048000,0;5,0;246800,0;0;;0
K113333;;Vestfold;1,3;3;3;Ja;0,0;;165300,0;0;;0
K125207;52,0;Rogaland;3,9;2;2;1;1766000,0;5,01;147800,0;0;;0
K121098;;Rogaland;11,1;3;3;Nei;0,0;;26200,0;0;;0
K128216;71,0;Vestfold;0,2;5;5;0;1694000,0;5,64;31100,0;0;;0
K102838;65,0;Agder;10,0;3;3;0;1408000,0;4,92;92800,0;0;;0
K101316;43,0;Rogaland;3,6;6;6;0;0,0;;136000,0;1;;0
K111242;47,0;Telemark;30,7;4;4;Ja;3466000,0;5,68;72600,0;0;;0
K138599;58,0;Agder;7,1;4;4;Nei;1113000,0;5,62;82300,0;0;;0
K112341;24,0;Agder;3,9;6;6;Ja;0,0;;242100,0;1;;0
K105150;72,0;Rogaland;6,9;2;2;ja;0,0;;68800,0;0;;0
K121768;60,0;Telemark;20,6;2;2;0;1951000,0;5,8;18600,0;1;;0
K106646;33,0;Oslo;0,3;2;2;nei;1692000,0;5,96;106100,0;0;;0
K107852;80,0;Rogaland;17,1;4;4;0;1566000,0;5,33;401300,0;0;;0
K108013;26,0;Vestfold;2,5;3;3;nei;1101000,0;4,8;295600,0;0;;0
K115321;55,0;Vestland;18,1;2;3;0;1033000,0;6,18;42800,0;0;;0
K133070;30,0;Rogaland;0,4;5;5;nei;1184000,0;5,2;173100,0;0;;0
K111628;27,0;Rogaland;1,7;5;2;Nei;2958000,0;5,57;62500,0;0;1032,0;1
K111447;34,0;Oslo;2,4;3;3;Ja;2461000,0;5,42;590400,0;1;;0
K114089;76,0;Agder;13,3;4;3;Ja;6710000,0;5,04;73900,0;2;;0
K113978;44,0;Rogaland;13,9;3;4;0;0,0;;72700,0;0;;0
K103411;18,0;Agder;1,7;3;1;Ja;1983000,0;5,47;23700,0;0;1069,0;1
K132053;52,0;Telemark;21,2;2;2;ja;2379000,0;5,01;154100,0;0;;0
K116824;44,0;Telemark;4,3;5;6;ja;3156000,0;5,56;6700,0;0;;0
K124498;29,0;Telemark;2,8;3;1;JA;974000,0;5,69;369800,0;0;1069,0;1
K136245;42,0;Vestfold;3,6;3;4;1;2793000,0;5,65;30700,0;0;;0
K139158;50,0;Agder;12,9;1;1;0;1783000,0;5,64;70200,0;0;;0
K127534;41,0;Rogaland;13,9;1;1;1;1727000,0;4,97;61700,0;0;;0
K122218;23,0;Telemark;3,4;6;5;1;2381000,0;5,61;189400,0;0;;0
K120156;39,0;Agder;1,8;4;4;JA;1513000,0;5,0;461900,0;0;;0
K134178;72,0;Rogaland;7,6;4;4;nei;0,0;;216900,0;0;;0
K109363;35,0;Vestland;0,7;4;4;ja;1375000,0;6,31;162500,0;1;;0
K113922;52,0;Rogaland;7,6;2;2;0;1865000,0;5,67;28900,0;1;;0
K123016;60,0;Vestland;2,1;2;0;1;1213000,0;5,29;6900,0;0;965,0;1
K109911;35,0;Telemark;19,1;3;4;Ja;0,0;;178000,0;0;;0
K136745;;Rogaland;3,8;1;1;Ja;4428000,0;5,55;36000,0;0;;0
K113729;46,0;Rogaland;5,7;2;2;nei;1775000,0;5,14;53400,0;1;;0
K122022;52,0;Rogaland;13,1;3;3;1;4411000,0;5,55;68500,0;0;;0
